db20 dct db10 fourier sym10 rTab db3 sym3 sym20
0.0250853904556751 0.00280200516077019 0.005592445235436703 0.003105326413909242 0.005660672920806374 0.18 0.004831018157560665 0.0048310181575746845 0.019428276207234477
0.02457380485853445 0.0027952056351303123 0.005565567279299021 0.003098415634373515 0.005631181681174072 0.181 0.004810088456369619 0.0048100884563836 0.019047405986796436
0.024029044863335014 0.0027884260191692943 0.005529610010108543 0.003091680170611564 0.00559337337363008 0.182 0.004788628976024711 0.0047886289760381805 0.018639222193908907
0.02352215898990559 0.002781662843969554 0.005495252162105442 0.003084357961662105 0.005561492871581297 0.183 0.004768734809577666 0.004768734809591615 0.018324592363601778
0.02299843192074099 0.0027746273272772435 0.005472144825560667 0.0030770567820390757 0.00553662038102404 0.184 0.004747360529980871 0.0047473605299947754 0.017933306798859665
0.022445695005180084 0.0027679076017549788 0.0054472402827766215 0.003070396871719145 0.0055059272392433715 0.185 0.0047262754096090015 0.004726275409622697 0.017576816705667308
0.021896871396334026 0.0027612050579916263 0.0054116931466264276 0.0030631587257936802 0.005476363678811622 0.186 0.0047050468956686695 0.004705046895681894 0.017202370635148748
0.021427358318638283 0.0027545144480410123 0.005382810782802221 0.0030560977389927023 0.005439622688675104 0.187 0.004682392240151643 0.00468239224016501 0.01689727022319394
0.02092723203644249 0.002747836014397691 0.005344696771521192 0.003049356700016877 0.005402429548191793 0.188 0.004663205019500559 0.004663205019513751 0.016548931074920625
0.02040258454458247 0.0027408872395094934 0.005310828591582489 0.003042189233453402 0.005368532275201208 0.189 0.00464174088056011 0.004641740880573702 0.01624339868499995
0.019865173594200893 0.002734256637754924 0.005283178238709257 0.003035641683602669 0.005337480420012259 0.19 0.004620299025775923 0.004620299025789256 0.015911411577244298
0.019466259902110632 0.0027276491276046443 0.005253555858806383 0.0030285215632538222 0.005305306480843931 0.191 0.00460087394460823 0.004600873944621536 0.015622019792302686
0.01899188404049217 0.0027210626735620197 0.005221507158873871 0.0030220066062472423 0.005277722954364509 0.192 0.00458256711491372 0.004582567114927035 0.015300888957387323
0.018525235319411606 0.0027144938670428153 0.0051952257721681275 0.003014913656486192 0.005247905500027983 0.193 0.0045637610425541 0.004563761042567374 0.015004569770483993
0.018152057664918557 0.0027076604171522647 0.005165856692542953 0.0030078441835171906 0.005225461547849123 0.194 0.004543311908519052 0.004543311908531887 0.01475042824729221
0.01767534625524017 0.0027011261006862322 0.005143613604710213 0.0030009480557637172 0.005197023888537753 0.195 0.004523843438096543 0.004523843438109041 0.014424529759844953
0.017270576992939622 0.0026946029061784274 0.00510997629753432 0.0029943645635210885 0.005164769309356144 0.196 0.004503934544652737 0.004503934544665698 0.014141499392885795
0.016872610667712437 0.002688090709007774 0.005078505840798046 0.00298751031052124 0.005136855479822739 0.197 0.004484456381118857 0.0044844563811318105 0.013865327803221186
0.016478774836719775 0.0026815900074337274 0.005050376204005386 0.0029809685204152045 0.005100342888401211 0.198 0.004465700802599776 0.004465700802612836 0.013634310737298896
0.016062516709074038 0.002674825692245897 0.005016643329103662 0.0029740179777626363 0.005071497094767949 0.199 0.004446478058605746 0.004446478058618531 0.013383175719060846
