fourier db20 rTab db10 sym10 db3 sym20 dct sym3
0.012984739686350248 0.4513694082632769 0.183 0.10404037621087389 0.10551558298773264 0.021166771322179576 0.4513694082632769 0.010872318054551335 0.021166771322194487
0.012931039221817214 0.44985320943924884 0.184 0.10224645514827445 0.10371794530585769 0.021018455302095163 0.44985320943924884 0.010831805768937513 0.02101845530210868
0.012884945377604403 0.4483431057805041 0.185 0.10046343395617491 0.10193221870012778 0.020876086968999067 0.4483431057805041 0.010791554647379934 0.020876086969013007
0.012832198138972113 0.44683686719402876 0.186 0.098694339201678 0.10007645727022353 0.020779890638185923 0.44683686719402876 0.010751458676224467 0.020779890638199534
0.01277612273947049 0.4451202348806914 0.187 0.09727789912648092 0.09809627304499761 0.02062684748898893 0.4451202348806914 0.01070595320310798 0.020626847489002446
0.01273102813987209 0.4436238299889281 0.188 0.09532236986364867 0.09627922144786964 0.020519470879877995 0.4436238299889281 0.010666503178438853 0.020519470879891817
0.012689589653053777 0.44213228091769186 0.189 0.09397710337719291 0.09462366242575748 0.02039981335310177 0.44213228091769186 0.01062745128929165 0.020399813353115498
0.012634585452736886 0.440645199836055 0.19 0.09246289278191959 0.09337811881716147 0.020255825539104644 0.440645199836055 0.01058872784907122 0.02025582553911608
0.012583313574524104 0.4391622722098717 0.191 0.09076996063489712 0.09155063262228388 0.020133158504713537 0.4391622722098717 0.010550258129059754 0.020133158504724826
0.012538973033160318 0.4376834307980955 0.192 0.0896512772814642 0.09007627506083324 0.019992580706184558 0.4376834307980955 0.010512081677847023 0.019992580706194443
0.01248811518460173 0.43620956327320126 0.193 0.0879618594905128 0.08815714793290905 0.019872830373724643 0.43620956327320126 0.010474115057118065 0.019872830373734808
0.01244436104198084 0.43474021675427404 0.194 0.08651776240404754 0.0862825413437261 0.019785393961263508 0.43474021675427404 0.010436425897031417 0.019785393961274024
0.012404211660648883 0.433276899787274 0.195 0.08443728454097948 0.0842477207016968 0.019663378212981038 0.433276899787274 0.01039918601508763 0.01966337821299234
0.012351086176850962 0.4318184408041457 0.196 0.0827752091714923 0.08219376388549957 0.01949976333760142 0.4318184408041457 0.010362321901767441 0.019499763337612434
0.012301645822944332 0.43036510819872514 0.197 0.08091937174297963 0.0809554137790113 0.019368800465758965 0.43036510819872514 0.010325675131289548 0.01936880046576916
0.012258984873069083 0.4289156990117138 0.198 0.07934744217404525 0.0796411042521416 0.019240736577999407 0.4289156990117138 0.01028927097519118 0.019240736578008576
0.012210018850175083 0.42747070679519283 0.199 0.07796738560582293 0.07838892397867445 0.019100229369173716 0.42747070679519283 0.010253054613325914 0.01910022936918173
