eV SSS FS3D NN BPFA ITKrMM wKSVD GT
627.5079993915558 835.3062135419157 833.1359624784427 857.4174767932091 824.6614934118824 823.4566271176631 824.4695738802609 818.8723790774841
627.8319993925095 831.1637387991431 828.6507686848565 852.1596399898741 820.0006737113275 818.3697060303006 819.8318963192171 815.7484121540077
628.1559993934632 829.6539982282709 830.1368810265133 849.8751483550702 822.279874928292 820.3331526274436 821.9083789844202 814.8302405399826
628.4799993944168 828.4353678497815 828.838764377793 846.2900396725602 820.0315734392062 818.3751422088037 820.0789763833833 815.9248145756964
628.8039993953705 829.4575082677959 829.3388682483996 849.4133151906057 821.0060545561283 818.9686554909146 820.5096707957326 814.2759561341522
629.1279993963242 828.9245348391402 829.2125577055926 847.8805498379363 820.1787771759645 818.5799227218179 819.8956915616923 814.1207686934481
629.4519993972779 829.6327452110406 828.215525976974 848.2740275492215 818.6857943612739 817.4804407728175 819.0674471732555 815.3996031383747
629.7759993982315 826.7248328037259 826.4799065373236 844.290024803934 817.207348698138 815.6794661510622 817.4382165753365 812.7597393889914
630.0999993991852 825.2047971384685 825.823564359154 840.5718996471229 816.7941800762221 815.2274253144539 817.330432273599 813.5133040938703
630.4239994001389 822.5498767834653 824.296523492634 837.9429463161993 815.3411656810106 813.435615788978 815.8373918997238 811.9468173318106
630.7479994010926 819.4732412414695 819.655565883948 837.9585721485121 811.7517996439803 809.5483812357089 811.548242655514 808.399255522297
631.0719994020462 819.2278529465692 819.1783311740276 837.5333096331569 811.3541837146977 809.3300736271946 811.4630935309326 804.7797351853454
631.3959994029999 817.1845200194269 814.1756709579606 838.4301249713529 806.2113232839006 804.5669620411653 806.0576593015971 801.1619943318367
631.7199994039536 816.5926001194873 814.0886477677219 838.444826050911 806.1972565725991 804.6033297323982 805.8886762546382 800.9649418799002
632.0439994049073 817.9788050206838 814.4630066395385 839.4278687061352 806.7102520858824 805.075721241298 806.7096438596227 801.1001043016712
632.3679994058609 815.1147138949826 811.6315927930661 838.1405532623245 803.7802991878835 801.9824432764582 803.7676294443938 796.8829849787938
632.6919994068146 816.9340772873891 811.9960007372379 841.5809409809632 804.0669345013961 802.8004486740014 803.9976862653676 798.2584423763446
633.0159994077683 812.9026823581128 808.2404601930555 837.6942640970574 800.4587714491827 799.3565760902961 800.0696451964212 796.4358348466151
633.339999408722 811.5186754000199 807.1573896293585 835.9496219181704 800.0337622764054 798.69835149884 799.6490186576743 795.5115308710075
633.6639994096756 808.8030779502898 807.2750188050884 828.7575362661404 799.0145631061538 797.4470445353862 798.9730458087628 793.1578745993833
633.9879994106293 806.4781446579543 803.4787421767099 828.1934163108167 795.479588366106 793.6486735311136 795.4539415362291 788.5258262513534
634.311999411583 801.0080956110224 800.6201339408431 819.1550152118958 792.6252039605719 790.397737075025 792.6476727522298 787.7188645275512
634.6359994125366 802.2363480959165 801.2125325223295 821.0020182501693 793.2194304817325 791.2658099981358 793.0852474822011 788.45988110532
634.9599994134903 803.2223044519728 802.6457914152967 822.2601325585725 794.7966866855573 792.7465607432357 794.6341007308722 789.2942450679894
635.283999414444 803.467373430957 803.0811962741227 819.1659640291927 793.3445510011418 792.4952691212873 793.9746169282786 792.516065763767
635.6079994153977 802.2616885870441 802.6834913497585 815.5440814433538 792.6976971420144 791.6179767816571 793.525078592785 791.8724028579696
635.9319994163513 798.9425686983516 798.8033018908632 816.8703135410514 790.9562220786306 788.982266820317 790.7590679913238 788.2286889416631
636.255999417305 798.9516799119233 799.0614736539754 815.615837943634 790.7219293889015 788.894556990028 790.8726471944075 787.5537273721604
636.5799994182587 799.5822322064058 797.3051477946995 820.7768862928556 789.7472345405993 787.7516194259389 789.6533556491903 786.0254278659112
636.9039994192124 797.9221438943241 796.0256535541632 818.1630365387243 788.1738341242366 786.2820902358 788.3926752576631 782.8644429478442
637.227999420166 797.7846634015651 797.2871152379614 818.4804961487118 789.9515698451571 787.7078074601374 789.690828405621 783.4713255446708
637.5519994211197 793.6369566003315 793.1388405037995 813.2954461657681 785.5103312547604 782.9567460960174 785.6791988376812 776.8832096348118
637.8759994220734 791.6158859320983 791.625845567818 810.7211590981778 784.5305306356886 781.7514054263924 784.5339615471397 777.1885019919278
638.1999994230271 791.9663476842841 792.53628709687 810.5072922940207 785.4912014141366 782.6875297438019 785.5460209899101 778.0934266615941
638.5239994239807 790.8926642637184 791.7193025774583 808.9570863595035 783.934454740389 781.9269376081451 784.2075561494819 777.9279999455555
638.8479994249344 788.4488884229328 791.0467109535336 802.906400358882 783.4965325657448 780.8893819616617 784.082718397597 777.0909131421994
639.1719994258881 786.8494474587316 789.2731311437977 799.956986283195 782.0696352176376 779.3968062486222 782.4729209933483 775.7375545873584
639.4959994268418 786.0614597519594 785.6288534775903 805.0712892300453 779.759632816431 776.7659303455282 779.4698008747382 772.2811993408864
639.8199994277954 786.1759305289854 786.080238717722 805.7269691906063 780.1596090781495 777.1386650034062 779.8184120297279 770.9612772071459
640.1439994287491 786.1320112361636 782.7657782476555 810.244911551465 776.2318928026295 773.8195126291829 775.5375346507288 768.5156938826404
640.4679994297028 787.2757964210313 784.6565759614609 810.7510745654542 778.1080166479027 776.3125933795171 777.5549742052615 769.5541221209826
640.7919994306565 783.848168968596 780.5971210305863 807.8352982148612 773.7100967146657 772.0759063339026 773.2612484707994 767.6933249141168
641.1159994316101 784.6739071215445 780.8529349863462 811.0320642567414 774.1965888162407 772.3780303329032 773.3533941620916 765.8561368841325
641.4399994325638 781.3537416015739 779.5814731992422 801.9713479796485 772.4637518881691 770.1800734792761 772.0641009822336 765.6439840901793
641.7639994335175 782.0159330782154 778.6266180543241 804.2477704167993 771.412835954491 769.3215003516867 770.876079913535 764.2330676138736
642.0879994344712 779.7616157026312 776.8772731594865 804.2803616547228 770.3289279873339 768.1194467120391 769.5271303532749 762.2089444756385
642.4119994354248 775.9276177175195 772.766956436176 798.15450777891 765.929384275383 763.5353382563707 765.2491717872977 758.1442758471787
642.7359994363785 776.1239888198103 773.8920899200621 794.5876330351621 766.9199690272254 764.9952791410432 766.6216829015978 761.3195999894482
643.0599994373322 774.6362144352933 772.0330056346295 796.3098007610739 765.1721573976768 762.949139173599 764.6275619467834 757.819806606528
643.3839994382859 774.6656976327029 772.9124690036585 794.9964252371943 765.6318320773025 763.5987179536071 765.3721329759987 757.7070797184074
643.7079994392395 774.9178209124336 773.0933335791369 797.1238976773656 766.5524630837857 764.6272224391273 765.789033879516 756.9285559049844
644.0319994401932 774.8762824423156 769.7143455018966 801.0186460664364 763.2683672082624 761.1817181603914 762.5941149725502 754.8235001654206
644.3559994411469 772.2016798222521 766.9045852529408 799.707837397181 761.3191986047814 759.4421626760733 760.347386850988 753.4463609671841
644.6799994421006 771.1201448412534 767.345378402455 798.2787168011304 761.5308866560971 759.1397753146298 760.5364028899837 751.9855867210481
645.0039994430542 767.311417724538 765.6834480790083 791.7654959156936 759.778537054149 756.9601186035985 758.7184570181506 748.8115103409867
645.3279994440079 768.5544721386043 765.5934880182828 794.3328887827371 759.6508441087277 757.2413382920757 758.3940671847778 748.3821865368897
645.6519994449616 768.4154463348325 766.2977885938383 791.4079145599619 759.3202280483193 756.9882098598613 758.3035374750763 751.7433172042985
645.9759994459152 766.022198143714 763.7948985116095 786.6259215514756 756.4060253922111 754.3858458754722 756.1669003052479 751.4951248906481
646.2999994468689 765.2875143682696 763.9680400283386 784.6091725885735 756.1802367375702 754.1429092703501 755.8615806036315 751.1834422154024
646.6239994478226 764.4814436041629 762.6757403460552 783.2081855917097 754.8386865781114 752.8565168690413 754.4807770589373 750.4856361862883
646.9479994487763 766.9999132301323 762.2224360914563 787.810277447505 754.4280452586057 752.8201140597375 754.7743097049945 750.9637013053348
647.27199944973 765.3885942851856 758.4341638971129 792.8379704293038 752.3768626606325 750.8006045004707 751.591364690912 746.0943530965335
647.5959994506836 765.1768652375351 757.9207024035363 792.6492546340432 751.5405383999578 749.7923826694517 750.9668331683681 745.917923260781
647.9199994516373 764.8344933974572 759.4933303599033 790.1221000517327 752.9857180087398 751.504662101036 752.5675211108057 746.924765659626
648.243999452591 762.2012126004066 756.5474763024814 788.1836657390996 749.8241483370701 747.7678468017705 749.147198674427 742.6640994591105
648.5679994535446 762.3953980501873 756.289837037985 791.1093475794332 750.1125495860095 748.5228418117946 748.8011171050325 740.8166338945067
648.8919994544983 760.6399562080626 752.5182192197815 790.5019518625049 746.7803331626997 745.0127279436977 745.4481850109809 739.7664097436784
649.215999455452 760.5707913706934 753.128095225233 790.8249631783694 747.4032816666967 745.7271842523401 745.8968831999093 737.8374440249027
649.5399994564057 753.9645756478839 748.96210800255 780.8118721020371 742.8544433147426 740.6779339469384 741.08293956751 735.5219970117681
649.8639994573593 752.0220099192924 745.9761646700828 778.3533891376997 739.3120287361672 737.6800120880926 738.2291944336757 731.6432458239204
650.187999458313 752.9102819539759 745.66879539746 783.3922333837306 740.0903905941367 738.2440690261592 738.3689452152508 731.6640642545016
650.5119994592667 755.1376942088433 748.96855728275 780.260246870733 742.7285101430126 741.3394978888673 741.7136539963492 735.6989630320384
650.8359994602204 752.1514021473678 747.3581494227143 777.9989274109605 741.5766869947905 739.6616549046465 740.2245257967468 734.0946007618063
651.159999461174 752.3033382743033 747.6169932439998 776.2619564277647 741.4268474373657 739.3530890019942 740.1787547397761 736.9727960718545
651.4839994621277 748.7204063882018 744.641651450601 771.5883603362406 737.998907877323 736.2110934358227 737.2931569432058 731.8186143798108
651.8079994630814 747.213461813234 744.2943932579024 767.6950679603242 737.576939587962 735.613303806344 736.9179084214136 731.4078615055987
652.1319994640351 744.4039421373595 743.3279106070148 763.909165417536 736.0592836457903 734.1717580626649 735.9105856897733 730.9065679824181
652.4559994649887 742.4660849738111 741.9979107159768 765.0283588161843 736.1297556991033 733.7620967380217 735.0956375977256 727.6842831996474
652.7799994659424 741.534434014306 741.2979337205877 762.1066551237433 735.2225391837682 732.7992863449114 734.5912175178581 724.76364648846
653.1039994668961 740.6859389235816 743.2265439869371 757.2104729526372 736.191524618664 733.8398770575369 735.7933778665029 728.0090592004394
653.4279994678498 742.2087257613839 742.8691860168889 760.5092673313228 736.1550233626533 734.0161834521101 735.701226785443 729.8779645453301
653.7519994688034 743.4339451488064 743.6204130586509 759.70213171908 736.344701209239 734.4381906126664 736.1920146870207 730.0328869871595
654.0759994697571 743.6019389712803 742.2124229475593 763.4387900220129 735.4618181574699 733.495008313237 734.8931066217934 730.6870845100766
654.3999994707108 742.1662292456053 740.5029460070593 763.6853494836403 734.315206056085 732.2768734186616 733.6011610083145 728.2782163542175
654.7239994716645 740.536606736412 740.5891197426354 759.083541437972 733.5611455827134 731.2269145753477 733.3107001110632 728.1035765058891
655.0479994726181 738.6541335804004 739.4072418665062 756.0604863451745 732.0276147756908 729.8295058900148 731.7465333931722 726.1862456377562
655.3719994735718 736.9011207476883 736.3296658408746 755.0265023799374 728.7801677659339 726.7957981628577 728.5744710482637 724.0290087195912
655.6959994745255 739.1384884143232 736.1681091518712 761.550085829441 729.4702639096506 727.4319944087234 728.9326408680778 723.6434161645461
656.0199994754792 738.9855582112298 734.7357132504333 762.7201779652794 728.274436345719 726.6724716663122 727.5512981988952 721.6647405437956
656.3439994764328 736.4081816440288 733.3507858646341 759.6301045825871 726.8518107164142 724.9880178240008 726.1769582428369 720.442945461605
656.6679994773865 734.450276052334 729.5485946008492 757.2087435655338 723.2483486411222 721.6197866382078 722.2397339948162 719.9632614695689
656.9919994783402 733.5480832643309 729.5205534249957 756.891540242436 724.0197419928973 722.0916860478751 722.9641081616548 717.9538582231252
657.3159994792939 730.937966325546 728.9392979897688 750.1148930826796 722.310726579701 720.8494752390731 721.6411909469258 718.042389436191
657.6399994802475 732.9229962342556 729.7190910631003 753.398419782621 723.3549187090307 721.6257104685583 722.4363500928614 716.7884789264299
657.9639994812012 731.7707920700885 728.3228301619894 753.3741621496674 721.4587519437785 719.8471840077038 720.4821422458273 717.5583259657808
658.2879994821549 729.5945903766932 727.5479005832153 750.5361249529544 720.551262247563 718.6197627402958 719.5254131040182 714.3903724066447
658.6119994831085 728.8524518094005 726.1761172794633 750.6721351715197 720.2604960892929 718.2827302102831 719.0114711962499 715.2365892820712
658.9359994840622 729.2655842370002 724.2671393340354 755.6710770923639 718.5115182311172 716.6357871297796 716.850729136858 710.1691558551848
659.2599994850159 727.4435409697285 723.0036555008024 752.7829608619415 717.4344454984658 715.4571743965516 716.0189130398995 709.5463105808685
659.5839994859696 727.3985822604963 723.0838434048362 748.6317810876689 716.8234686105513 714.9346497356322 716.198859786829 710.7896941369687
659.9079994869232 729.2346084773163 723.5075990348138 750.6637424527141 716.6514726503017 715.7327733446052 716.2173923296212 714.203282527511
660.2319994878769 726.8413100419443 722.8304718704621 747.4225338588549 716.2306906943595 714.2296369096333 715.8190578453487 712.0772269119636
660.5559994888306 726.6900196936174 721.260463967577 750.5290831049201 715.0850145992608 713.3921395377267 714.5373636601865 711.0456850132875
660.8799994897843 724.1635758315346 719.339717599248 748.4826757529679 713.4489600134798 711.5507532674197 712.6252639079011 708.9219676261962
661.2039994907379 721.1326183005783 717.4796467789024 743.6949873571318 712.0315271529217 709.9412545942843 711.1788170060732 704.9718656355441
661.5279994916916 718.5085030623396 714.8787583136304 744.0468090301608 709.3427924560468 707.2567393816265 708.0362539530499 699.9877491659935
661.8519994926453 717.7305836505427 715.233910769213 742.4520599373602 709.778510084836 707.3373815614145 708.1872571819982 700.8873126142963
662.175999493599 717.8695169587518 715.991813988297 742.191118397796 710.634906985399 708.2264781452051 709.1124012903934 701.028106073853
662.4999994945526 714.9209807251718 712.7531395139342 738.489896166737 707.2573472024956 704.882030534931 706.0632016468538 696.8889293924702
662.8239994955063 713.7833264788327 710.1137006006671 738.9086895992284 705.4760581012658 702.791335953556 703.905703123712 696.1757513455638
663.14799949646 715.1208318700047 710.9928200316049 740.4344002468529 706.1024735755296 703.694193397969 704.5174034987529 697.0643126136794
663.4719994974137 711.5119504286093 709.9983968268189 732.9589075152696 704.635439968428 702.1842757063697 703.9037426734646 695.7849519568664
663.7959994983673 714.5296465644471 711.7554097306376 736.9169518342775 705.8839971714652 704.0605195247824 704.8288787562556 697.4231248943241
664.119999499321 711.379160155365 709.7301289984644 733.6259130038032 704.1849359255059 702.0141808822113 703.0174963138259 697.4076713235186
664.4439995002747 710.0464991370109 709.8108907067726 729.4189187460628 703.7887250530176 701.7207755695672 702.8671136943797 696.8598101771834
664.7679995012284 710.1492170276208 707.9620166342493 731.5048816408388 702.9567754628558 700.381416224724 701.7329220010593 694.3540829342278
665.091999502182 707.1950651747366 707.0056280777447 727.0615474275846 701.8750935126218 699.4702476458668 700.8195567906818 693.569798974185
665.4159995031357 708.4420262443043 706.9155786883873 730.4729303271342 701.7519160272604 699.5696640193804 700.6526420709613 691.6186307533374
665.7399995040894 707.6041925270907 707.2138943445173 727.4573881982611 701.9329748256037 699.8153601124482 700.9532418535722 692.8073033253563
666.0639995050431 704.5125158876853 702.9550537819947 725.8930688875146 697.3224814792724 694.9915133239282 696.5219717469053 688.7073380949489
666.3879995059967 706.037416405282 703.6954264814816 727.392902099954 697.6622317535721 695.5811033072628 696.999287358389 689.8623329654988
666.7119995069504 703.8137825120789 701.0406365967416 726.1301253124915 695.2616896705615 692.9012430830752 694.0216573614282 688.4762391847703
667.0359995079041 704.4192941602785 703.1139649937087 724.3296958323542 696.9369168050173 695.2268249300618 696.1166950638244 691.4336400541669
667.3599995088578 703.620556845112 702.3127775495317 723.3235694188141 696.7944132702313 694.7991629876619 696.1473639894986 690.3049094894892
667.6839995098114 703.4165596704014 701.4863052203093 722.1154536111503 695.603179931856 693.8470598589046 695.1201332621272 689.0885345412224
668.0079995107651 701.9018666573405 701.8075849291752 722.8738378937477 697.1605921480239 694.7867855787022 696.0175071648333 689.3962293999394
668.3319995117188 701.8829928751414 702.4378992361375 721.1695558280662 697.4516089853369 694.5865309650809 696.4107458336263 688.274095436172
668.6559995126725 703.908536068931 702.5848427386455 723.8972854829667 697.240985621842 694.6482980691275 696.4090762663509 690.3131222349514
668.9799995136261 702.045511390597 701.2928271828264 721.594810297841 695.9418268628673 693.6627796850732 694.544736813789 688.7942955761358
669.3039995145798 701.6222533328827 698.3992137134965 726.8104123571487 693.6058981367493 690.8251367580315 691.8161141317472 682.9797022322248
669.6279995155335 699.4969741549226 698.3775402782729 721.1009841904475 692.9506714707836 690.6941256713094 691.3185601876907 682.6285331743297
669.9519995164871 696.8992266983389 693.8039115027469 719.496028255734 688.6514826331561 686.0125761456757 687.1587648299427 677.5399402957182
670.2759995174408 693.3010933200392 691.3246919281296 714.922168662027 685.9495281429267 683.5010628161052 684.6345915795408 674.5545337967961
670.5999995183945 693.3814897256179 690.9792492976449 716.2120614403485 685.7546496454127 683.2067388284657 684.2985320249172 673.5596797314075
670.9239995193482 691.4268324795203 689.504729609417 715.3408853859031 685.0363818462121 682.1867133618264 683.5033365874503 673.1980620673941
671.2479995203018 691.3749490369939 690.40125998086 713.079081263737 684.8292914689616 682.5641006751358 683.9251245858228 674.3834702765513
671.5719995212555 690.6389771888984 689.0063063268391 711.4637124609533 683.9011334298174 681.4710404656379 683.1019428370271 673.7106126856999
671.8959995222092 691.5679470051114 689.2241257013699 714.6366811428508 683.648809545974 681.5064376170419 682.5020357082027 674.8682173634668
672.2199995231629 695.002328372235 692.2170091496462 717.2191392751072 686.59120773622 684.592431282505 685.3815467877985 678.6069595423868
672.5439995241165 698.5096207919756 693.3278643169576 723.9906018123776 688.1743911271516 686.5428172662333 686.3876601965975 680.104446719617
672.8679995250702 695.3199779390087 692.5488405531075 719.5190407771745 687.630871600521 685.4336942934078 686.0252780980695 679.0777793034143
673.1919995260239 695.214893299768 691.996030786444 719.2047960148652 686.507593706866 684.728428591381 685.187152806626 676.8002191183283
673.5159995269776 695.875735033375 690.8988706841877 721.5387264949635 686.2052320880566 684.0592166271091 684.5996109988798 676.7019825546972
673.8399995279312 696.1200085331923 691.532582536947 722.7938715402822 686.6196190426739 684.56020776633 684.9113638826295 676.0785386054542
674.1639995288849 691.4837328996587 687.7763896482281 715.2262399115305 682.9406383172262 680.4713791978926 681.3647319960043 671.3674330730946
674.4879995298386 689.3228092953385 684.2072734205261 715.1417516936128 679.2516480685886 677.4035992927064 677.7037261241508 672.2220767096901
674.8119995307923 685.7277721679461 680.6924325303706 712.010833611804 676.2071474760672 673.9915133023269 674.5308270348938 666.742976864731
675.1359995317459 684.2362473955384 680.5675156252593 708.7078051105893 676.0117956356055 673.6273093740672 674.2291065523203 664.63325624671
675.4599995326996 681.7671324569138 677.1117000561793 705.0014717308113 671.9425863475356 669.8774480197775 670.7994790887584 665.9797749659862
675.7839995336533 680.1561498131607 675.190198147237 705.2888827935803 670.6069026208849 668.722457662863 669.4311425516524 663.4216950809491
676.107999534607 681.5097081837093 677.1505167046059 702.7645437207293 672.0624233164582 670.2761337211384 671.3521950281951 665.6632507729694
676.4319995355606 677.0132893243095 675.4206064801768 694.6466629264472 670.0066769483437 667.489503762485 669.3606026836463 664.9021997620945
676.7559995365143 677.7092205394167 675.965451170471 694.6000028152148 670.289868528109 668.4261938617378 670.0728254185976 665.9239254407233
677.079999537468 677.6931737317569 675.5407982962614 696.3110822584097 669.7504459704388 668.0599983839904 669.560568182198 664.8942235585353
677.4039995384217 674.4552667605188 674.6311743033991 691.7111643834528 668.6495742703291 666.6124293024477 668.5184014058334 663.5935104709098
677.7279995393753 674.8001896587375 675.2746719196307 690.9317326998811 668.9778977174517 667.336645921564 668.9000190167178 663.375877360966
678.051999540329 673.4187511550025 674.0739530059591 691.0407857303366 668.3356922563473 666.0498679963796 667.7644115631088 662.826763064388
678.3759995412827 672.9429080038447 674.7229439243315 686.8246572855946 668.3160695951391 666.2884096974731 668.1512028042116 661.930128048778
678.6999995422364 671.5539876405426 672.4586156008953 685.5025476016384 666.228620508664 663.997254712077 666.1544834665817 661.8204197244993
679.02399954319 670.4645643426159 671.0250397935213 687.3905342660416 665.4916035203703 662.8083941866632 664.7251272443289 660.3103967978186
679.3479995441437 669.7066417897776 668.9633477933296 688.6534665875254 664.0509429845422 661.4851446779477 663.063269912487 655.901149041983
679.6719995450974 669.3965926856397 667.5340289458111 688.6181358449451 661.6690898390542 659.467855553519 660.9088685225558 654.6875123619095
679.995999546051 668.1719144084697 666.126821762159 689.7785937332342 660.785102678641 658.9233460222595 659.9418958767194 654.7567514397427
680.3199995470047 670.2744023628726 666.7809821814348 692.0463979662239 662.2370920811275 660.4792514630644 660.8915135054276 654.2601115498529
680.6439995479584 668.1983620417948 666.3003068022341 685.4961909470834 660.3095856398685 658.9608662652181 659.9091322636292 656.2799924239042
680.9679995489121 665.4926158703181 665.8653224593497 681.9030916207387 659.6740357370735 658.3104533903875 659.2861270563536 657.6790113469566
681.2919995498657 666.2393846032812 664.7043033993052 684.9719878664653 659.0945489659804 657.3130874929162 658.3958444430428 654.3871229727325
681.6159995508194 667.2959573398261 664.1137817990939 686.4276675215007 658.1677209775431 656.9780092294501 657.7494354015784 654.0102907381544
681.9399995517731 665.8504608330537 662.5942200812528 688.9683958793497 657.6580336537784 655.8516893072263 656.2612287328353 651.3024785411218
682.2639995527268 665.5406824123131 661.4187275317046 689.2729284669537 656.9518071627107 655.0922901593301 655.3174644265522 649.1844491413948
682.5879995536804 662.9965869123616 661.3665415149948 683.7059813353827 657.1995457470452 654.9964824152501 655.913606083172 650.6946065319462
682.9119995546341 657.2264610642571 656.8274715456619 676.0193263852843 651.9866430286877 649.3438186764554 651.0662973299366 644.0774084012545
683.2359995555878 658.805410571716 657.9626814263748 676.043458792073 653.0178218297418 651.0822379511303 652.5510829205739 645.7713242220727
683.5599995565415 655.6018314900684 653.6808828982867 674.0835401073739 648.5356438416032 645.9966499469112 647.7180538529116 642.8947442688026
683.8839995574951 653.8432309998778 652.7417221673568 671.3375434433456 647.8029661911104 644.9550566476656 647.087734999626 643.5114247616873
684.2079995584488 652.0606486752882 650.4012989421916 672.0175518857213 645.3771739496975 643.309435711921 644.5924277934137 640.475215151013
684.5319995594025 655.9927754671838 654.5853831918434 673.3609189714886 649.1035758081632 647.0761548570196 648.5584459554744 644.6982963939723
684.8559995603562 657.7199736682512 653.2835537900421 680.5686314811622 648.4745394833598 646.434336278967 647.4187535538732 642.6143139104961
685.1799995613098 657.269353655662 656.0302659994526 675.7546144413275 650.5972857161642 648.6172348415846 649.9014648758697 643.1219209832477
685.5039995622635 656.4579920050761 656.1530563408872 675.4908452364099 651.5389881087318 649.2324127593707 650.6162054960118 643.0398957151893
685.8279995632172 659.0927029849106 657.3310970373687 681.6336020564937 652.3590732188493 650.2504078151081 651.3835551489911 643.9816365634504
686.1519995641709 661.4260049413294 659.0706163676739 683.3692890211507 654.2844555814254 652.1268191815789 653.2668274394501 645.4473246184426
686.4759995651245 662.0771017493286 661.0459363242917 685.6343205826088 657.3584599728146 654.6907872765509 655.84280588655 646.7013942582957
686.7999995660782 664.687246879403 662.5020623045906 687.9463279051237 658.5985311426077 656.6936089344339 657.208662140108 647.4735840223345
687.1239995670319 665.6168063326215 661.9180309441483 688.3910363256708 657.8103881442814 656.1220053837912 656.4923909966778 650.7614039932637
687.4479995679856 667.5778701078626 664.8006880767238 693.1674738461975 661.732531537485 659.578412386264 660.0538699874799 650.6452585724247
687.7719995689392 668.7777341730738 667.2328307008333 692.2181600258505 664.1679869840052 662.1127606835233 662.406707188803 653.6466205760458
688.0959995698929 664.8035250214407 663.4904366711125 688.602255983627 660.5200735842016 658.1184006129716 658.7556829103488 649.4989344875904
688.4199995708466 665.4684015806308 662.2923206646558 690.517835139276 658.8088467027992 656.5396997786655 657.0021424348746 648.6736298502985
688.7439995718003 662.8955601050718 662.2185209655938 685.445938710287 658.6738708392761 656.4053434847543 657.0306096386369 649.8181810165598
689.0679995727539 662.6090452560219 660.8287265466936 685.9905848381785 657.523500470736 655.4443530767669 655.7979974807599 646.3801824799601
689.3919995737076 662.7438101086235 658.9825192153921 684.779542066862 654.954520707025 653.2034008636492 653.4843965897235 648.5438861284214
689.7159995746613 660.4354739911132 657.1126686879632 682.9130257306067 653.2620400889923 651.7053346014806 651.9349693973581 646.3112495369244
690.039999575615 658.0924454780005 654.7382023074088 680.967176881543 651.0130084240826 649.4154447377449 649.7763093533308 644.8235759866315
690.3639995765686 655.1276581268426 652.0530253908989 678.1124278418625 649.0126369514525 647.4025076532863 647.6423662055665 643.3284877140254
690.6879995775223 651.2092510630345 648.5082556765648 672.1817459122516 645.0262304501057 643.0359938943583 644.0897521010883 640.2947958946438
691.011999578476 651.7605352697483 647.614520922083 674.5327202663357 644.1729288955534 642.5618831050822 643.1866125654462 639.1287262052233
691.3359995794297 650.3083589540344 645.7774476122397 673.7327758522008 642.3471903284371 640.5605318451277 641.2397785110567 637.9294954340872
691.6599995803833 649.4357141251068 643.3332988631578 674.4737159837184 639.7826569839168 638.461512475501 638.9468155339865 636.8430543381472
691.983999581337 648.2911555016843 644.3023059389322 671.754506236158 640.5276702093246 638.8397658726919 639.4941553274488 635.5929560132976
692.3079995822907 646.5167500343191 644.0283685030555 664.9405781167735 639.2734195114854 637.6398186714765 638.6312382512679 634.1582355981899
692.6319995832444 641.4056963422009 638.928620882995 662.099760424609 634.5135315435551 632.8124983753036 633.6799159179055 628.2581914324114
692.955999584198 642.2176545773311 637.0262183029624 668.1402338135806 634.0044663898851 632.1442649382917 632.2778879293951 627.1847223294053
693.2799995851517 643.0694766167933 639.7421493171151 664.3797127667539 636.0239407054307 634.103964576246 634.9180467520272 630.6006996162079
693.6039995861054 643.3989308254514 639.0292164671342 667.3120634028779 635.6294193072451 633.7115276401164 634.1598397472959 628.5161863689358
693.927999587059 641.0357382811526 637.6011752405292 664.5506069438882 633.8042269912143 631.9432561976325 632.3871078555608 626.4486645957705
694.2519995880127 638.9185541233945 637.3104927712485 660.3867566176257 633.5584147676469 631.6757077156416 632.4404649956238 625.3298215545292
694.5759995889664 637.940193129728 634.5222003682551 661.9868685050262 630.9066753954144 629.0366719655085 629.726739294172 623.6859153939705
694.8999995899201 636.7426260422078 634.0607258971272 660.1199663413136 630.9975842494506 628.6015148798895 629.3956707680243 621.5503625359473
695.2239995908737 637.7426896211753 635.1780131682912 658.6844673239447 631.3140257897409 629.0409510288796 630.2160343276241 624.0001328510915
695.5479995918274 639.1394040454884 636.3834091535834 660.7336062681997 632.6000981907396 630.836838970617 631.4526914417462 626.1609479290204
695.8719995927811 637.0666336575549 635.2343983287442 656.9858493410575 631.3941679776302 629.039258761259 630.3829324618293 626.5392267220786
696.1959995937348 638.0449083476261 635.9693645948561 658.4084462306726 631.2939573743761 629.7091313146093 630.5302345114908 627.3861874780774
696.5199995946884 637.6259513147268 633.5736760140701 659.1077008507217 629.4573726856515 627.6262339249301 628.4654231914893 625.7236760915879
696.8439995956421 636.9822275406592 632.9608257636219 657.1949682346171 628.2799619659377 626.8896210625318 627.5502610787172 623.9590359939234
697.1679995965958 632.7049554873198 629.1413710468217 655.0858451573285 625.6074459635362 623.7068152665777 624.138029842781 618.42594209771
697.4919995975495 633.0850531445038 630.3747490411372 652.7556481624292 626.1664922561399 624.4162908877861 625.1880040102897 619.5597711293005
697.8159995985031 630.6402453844165 626.9553690185327 654.016995151826 623.6795439499449 621.9039338739469 622.182128027305 614.5744579330733
698.1399995994568 628.9081878230312 624.2345223679602 652.7274150307725 620.7786272414048 619.0482272479038 619.4436693741926 616.0261256974795
698.4639996004105 626.7569396254172 625.1373911363174 646.6937979557975 621.8932425877352 619.5878394226883 620.4434083214096 613.115464116019
698.7879996013642 625.1891577802987 620.9279427154225 650.2558893331915 618.3071549906429 615.9605077169596 616.69794124045 611.0927252127311
