GT NN eV BPFA SSS ITKrMM FS3D wKSVD
508.0 515.8455597486688 756.4599997711182 492.78984629461127 497.4194503689714 490.8371564171415 491.7283547109229 490.89881512773843
580.0 514.0991572867756 756.7839997720719 491.49145259929725 496.0475385539724 489.63937029778657 490.5346713207349 489.5597932863387
466.0 514.1547969516057 757.1079997730255 491.40951493550466 495.00340970774323 489.12851363104323 489.98141794735426 489.069286076262
467.0 513.2730817715875 757.4319997739792 489.1995219665494 494.57479339208686 487.4824982702849 488.2872040104761 487.20627601786026
514.0 513.0103912283922 757.7559997749329 489.07538949931467 493.73676249550056 487.07415718937295 487.97830500542216 486.72585918835784
486.0 510.1032411850819 758.0799997758866 486.36064128402836 491.5841404580256 484.7141174311655 485.57069429034436 484.2368058443906
497.0 510.28733828254235 758.4039997768402 484.9701553055267 489.8240245315808 482.91096663300726 483.8159771803563 482.5733597042079
475.0 509.8387627673381 758.7279997777939 484.7624057334593 489.9753460396521 482.90784723695964 483.82258433371067 482.3792079064172
502.0 510.6500271079152 759.0519997787476 484.9867828197979 490.91686608446645 483.30221901094296 484.3377693747572 482.88528832131664
534.0 508.8744957648543 759.3759997797013 483.9458171203088 489.1341499006906 481.82209773897443 482.8855706658573 481.6628826636968
537.0 507.86833342801805 759.6999997806549 482.9807803396059 488.27362237042445 481.03884750624286 481.9990502819528 480.6813412723491
505.0 508.3147358527205 760.0239997816086 482.79155553119136 487.8945190410939 480.91163854297236 481.98929581419765 480.6198787044864
497.0 508.2050904793554 760.3479997825623 481.3928179746282 486.8576813827188 479.35405899684395 480.1974199849146 478.7916138287987
517.0 506.9366789126318 760.671999783516 480.2978694253294 484.971257429016 478.0141134461829 478.899330564347 477.70229330482726
506.0 506.8090356804876 760.9959997844696 480.3309963529265 485.2495233287909 478.32406967306076 479.0067645650699 477.8635238643356
565.0 505.07650666098635 761.3199997854233 480.087385308878 484.92584343498896 478.13645380895406 479.05125471265904 477.7419791970162
513.0 505.3731978129234 761.643999786377 480.33071829671513 484.7827767058367 478.33579171660847 479.034285413725 477.86461653054846
528.0 502.83809579887384 761.9679997873307 480.281515828837 484.2524301088044 478.16345769025634 479.1558650516656 477.88774490680044
544.0 503.12020588217956 762.2919997882843 479.74704692890515 484.2608121207366 477.779196552559 478.7839219849497 477.4777249432767
517.0 502.1341595474421 762.615999789238 478.4929755032816 483.5468191414431 476.4175730949969 477.52180161239545 476.3252042083461
486.0 503.850010951223 762.9399997901917 479.1043958924408 484.60277940844094 477.40927467392265 478.0742965653695 477.1685611254828
477.0 502.7509395952045 763.2639997911454 477.5309313258768 483.0835350537344 475.6558436255087 476.40849768500397 475.33413892433174
513.0 503.7433731844462 763.587999792099 476.7741589970342 482.54962366782354 475.07123123216104 475.4881075941967 474.57186311873875
484.0 499.7053537064525 763.9119997930527 475.2616723296531 479.9497346117274 473.1776482849704 473.86276361188845 472.96591000859945
468.0 497.60188101177914 764.2359997940064 474.5173086388592 479.8722231042367 472.66621130904133 473.7052187375038 472.4625762861355
419.0 498.55174706873635 764.55999979496 475.7775525331512 480.2747236178013 473.8640901336318 474.82592032436713 473.6887541334607
449.0 495.5540938884854 764.8839997959137 473.82663520367953 478.12461056222907 471.4053153342844 472.58903757355256 471.4944257763723
411.0 495.96097344889716 765.2079997968674 472.52422826842167 477.5394105211903 470.1077603720306 471.4505777137269 470.23023397467387
482.0 497.9539798326896 765.5319997978211 471.50010492767467 477.4862473470653 469.37794534148134 470.3322164652247 469.25429929476473
478.0 495.692826172458 765.8559997987747 471.2355356230557 475.9896656544265 469.0407889376597 470.0181942527736 468.89532107947633
473.0 492.96830353647647 766.1799997997284 469.92749895528397 474.7936259396752 467.85815351860634 469.12869695992936 467.97879615640187
456.0 492.1923900620482 766.5039998006821 469.57308919625575 473.2780941779952 467.4301311622713 468.28614537826905 467.2822885700005
406.0 487.6152350926988 766.8279998016358 467.45034718128846 470.9240452951923 465.0155567373101 466.4021845501778 465.31072427037515
390.0 485.05579684755526 767.1519998025894 467.1105487947237 469.9296194692427 464.5400803700491 466.13423965920356 465.0003140964809
407.0 487.4749729505354 767.4759998035431 466.7874878501205 470.12328511581717 464.4014192106771 465.65820592397046 464.5547471077947
397.0 488.9131244663372 767.7999998044968 466.48606243140205 470.73623092814216 464.28429602248303 465.3976059006972 464.20391014331085
483.0 488.343587459976 768.1239998054505 463.7234293415409 469.2785292269285 461.8270977624922 462.69034467612727 461.6008108428641
458.0 490.46597017304083 768.4479998064041 463.3647150848979 469.69877377048215 461.5180741990408 462.37055047936894 461.2382750103243
523.0 488.72123929868945 768.7719998073578 463.2842245749749 469.4059726694556 461.6182498700323 462.4417962393307 461.3227074201587
471.0 489.861074369987 769.0959998083115 463.31763033335505 468.6238124823071 461.13069487329966 461.90875294061 460.8923311656147
467.0 489.36441882892365 769.4199998092652 462.9943170322065 468.1024485570017 461.08658046204096 461.7131840964631 460.6787310890931
414.0 487.35138244070447 769.7439998102188 461.6918566875374 466.3717702705022 459.42805907145885 460.21228170650846 459.30017282795876
421.0 485.609150204745 770.0679998111725 461.1030081593212 466.43972832604777 459.3307140622515 460.1843118396629 459.0385680204335
440.0 485.93395246586 770.3919998121262 460.3391527311761 465.7206867549499 458.4920349641602 459.2983684983252 458.25507037279624
446.0 483.83446915681185 770.7159998130799 460.96116289783924 465.55544376337224 458.92647033680123 459.80776848457367 458.6539652928698
410.0 480.64631086011525 771.0399998140335 459.8644479115302 464.27436304334566 457.97841998582726 458.9269380863642 457.7715955182028
409.0 481.84225462447955 771.3639998149872 457.9886745807105 462.42936355409716 455.770246177232 456.5892856929502 455.59806456678325
439.0 477.2418148273645 771.6879998159409 457.33339405939716 460.7589509246581 454.97150519594794 456.14090783801197 455.04411991175556
440.0 476.8619917339844 772.0119998168946 456.6542267818431 460.28086918112376 454.2631349714245 455.5229123424117 454.35113054345874
458.0 480.9579140983715 772.3359998178482 456.27178545543615 461.15839152028354 454.21078135509896 454.88242049612415 453.8207755685393
419.0 479.49632093843553 772.6599998188019 455.3959771592897 460.42096716289586 453.38193709460575 454.16943189788526 453.14217006599193
426.0 481.14358416507366 772.9839998197556 456.2264036057898 460.7070688580616 454.0501170885006 454.63907996969544 453.63675485374716
429.0 480.3864539190921 773.3079998207093 454.36187643078586 459.3465150911679 452.32332615897167 452.8941519746725 452.0984132516146
419.0 481.5644451266416 773.6319998216629 453.34411386366247 458.6134825825966 451.1868592376817 451.5302909555122 450.72147603642424
446.0 482.2287855509419 773.9559998226166 454.93570599785653 459.5853429788156 452.9732637218942 453.0974258151108 452.2314529191396
425.0 476.0359889674794 774.2799998235703 452.72688394240004 456.7249681639444 450.80695376673555 451.19059583631235 450.3242326649228
468.0 472.04573043240043 774.603999824524 453.81748248094755 456.3525902213456 451.49061823750725 452.5845505711734 451.50607119174106
503.0 474.93406526092843 774.9279998254776 452.2310196113073 456.59458524910366 450.5721403921199 451.2068717113794 450.03900853076107
512.0 472.57751967117497 775.2519998264313 451.5663911404023 454.52085067641207 449.28516159489584 450.27172093807565 449.08021500547187
512.0 471.2726416959256 775.575999827385 450.7347696800567 454.25141411637765 448.73872306744903 449.5891076230961 448.5191682973882
477.0 469.434751732539 775.8999998283387 447.2921173806172 451.5487286891 444.9401828995083 446.01419370330285 444.94191257506736
476.0 469.6686670867018 776.2239998292923 447.2685944740613 451.58305329626654 444.99915660484396 446.0164225480572 444.99038120820245
415.0 466.1990278467358 776.547999830246 446.9705741190615 450.3712229334275 444.80340851665795 445.9881860696024 444.81591020938066
455.0 466.2538575460082 776.8719998311997 447.4709140089256 450.6868667485387 445.4282395262473 446.6882012191678 445.1864400060262
429.0 465.65937852754325 777.1959998321533 445.3293014601745 448.8097450812854 443.25709832016406 444.17599599979195 442.9281829184706
442.0 466.59980608794547 777.519999833107 444.1641783260699 448.1854922571242 442.0774648281861 442.9468957336603 441.80219624116563
473.0 468.7829190913719 777.8439998340607 445.02348677793844 448.93755493395236 442.766644556966 443.2738225003151 442.32064891710564
399.0 463.0062825988138 778.1679998350144 444.8034905078874 446.779956516145 442.1504836046389 443.3575030322426 442.36361150077835
379.0 462.38735204657564 778.491999835968 444.93751318096895 446.6419066227613 442.30313445285594 443.4874581744915 442.65200195639466
393.0 466.3884282916106 778.8159998369217 443.2517053632244 447.10911825089846 440.91981477189745 441.8632475587657 440.92630036730753
360.0 464.09406420603835 779.1399998378754 442.14985959212635 445.39010536273963 439.81540526656204 440.6186199881021 439.76857243392453
344.0 464.7795416132144 779.4639998388291 441.80410817119855 445.3144646376523 439.4549186469906 440.3558638154901 439.421004669485
358.0 464.5089843642342 779.7879998397827 440.71614788973704 444.20566178711334 438.24901870575 438.9214490402412 438.20667223123667
393.0 462.9530144416014 780.1119998407364 440.1002869636975 444.0939175988862 437.7797969006918 438.616945317664 437.8975205870274
351.0 460.8279310234569 780.4359998416901 439.72267184264496 444.3865787189861 437.842071575788 438.7571007525959 437.8047593122337
399.0 459.2663855730532 780.7599998426438 437.54027745859764 441.6268847857547 435.5056937863751 436.21201532703554 435.42715873152684
344.0 460.08928427940674 781.0839998435974 438.26698628113985 442.6986733688085 436.13381579245083 436.92834746128915 436.163170721416
375.0 459.52318577413047 781.4079998445511 436.3958745577125 441.03192266260385 434.40769033635786 435.02732395550794 434.1998016028928
417.0 458.93994152983845 781.7319998455048 436.33176368005405 441.3615794226165 434.38385548077497 435.4539645890471 434.4025376023921
411.0 462.82474404448016 782.0559998464585 434.0465817662086 441.00551322150017 432.4110782215415 432.8289310496324 431.8938333703686
352.0 458.8479661551181 782.3799998474121 434.8677143761829 440.47397853373405 433.2865180737318 433.8885608102228 432.8851158130686
434.0 459.36043269581603 782.7039998483658 434.15963561304284 440.04417322573863 432.79053738062936 433.1160514967131 432.25449113548774
419.0 458.4679260799843 783.0279998493195 434.3017569397194 440.2940664288355 432.9243908893988 433.4496800605739 432.5206817421334
465.0 455.78533607778195 783.3519998502732 435.18031895425725 439.0945445263833 433.0932786371864 433.75418475943275 433.0056656136681
428.0 454.0883300037185 783.6759998512268 433.0146309795092 436.61142207569014 430.89276764234404 431.773105014292 430.79791302788755
432.0 455.4925414322874 783.9999998521805 433.8105539323711 437.75159412071577 431.76085563131835 432.48100456984525 431.67098228565993
480.0 453.45134634744005 784.3239998531342 432.0879584881751 435.5135464064045 429.8878446959284 430.74537990766396 429.7449934107578
396.0 453.6604804387189 784.6479998540879 431.2936790651089 435.6439691777999 429.63144703213663 430.2125802983518 429.13374387527375
426.0 452.2324821533117 784.9719998550415 430.0446822115369 435.249052576823 428.30791019720624 429.1110269719408 428.0012534349609
432.0 453.7254961005286 785.2959998559952 429.78831999273314 435.1187217139931 427.99461890504364 428.6256649848436 427.4697605325688
429.0 455.4964636675715 785.6199998569489 429.6308602061612 435.8187931269202 428.1131418049749 428.48193050405996 427.5516925576379
439.0 454.4803505985848 785.9439998579026 429.71891074787044 435.50840616320096 428.19325000261637 428.54100221636736 427.75315735049674
437.0 453.0250770932851 786.2679998588562 428.2493620255433 433.91439085728695 426.67455956085496 427.0743258508899 426.04723063087744
461.0 450.09757006731456 786.5919998598099 428.09192898692146 433.23079343828584 426.3116445062188 426.950091866633 426.0208151743987
505.0 449.8801826206992 786.9159998607636 428.08354497264406 433.3950140079267 426.35470205986627 427.20415739319515 426.19735131659155
416.0 446.4845552898933 787.2399998617173 426.34299841644685 430.8201700348484 424.3777832307725 425.45899614270274 424.483098940071
480.0 446.2332001765948 787.5639998626709 426.1479199735253 430.88648303550764 424.4399559506331 425.2608775463971 424.2375477910155
461.0 446.0406197217038 787.8879998636246 425.88587985774905 430.24283529716405 424.255853487922 424.82889546857393 424.0377105539278
430.0 444.7379188093324 788.2119998645783 425.2814335461809 429.5289398413438 423.5330712564494 424.3267548502814 423.38790278333295
421.0 446.9751114415394 788.535999865532 425.05086936726104 429.56593035815376 423.32400162730556 423.8995683386486 422.98408632122636
430.0 444.66149330096744 788.8599998664856 424.5232653622478 428.36926922969536 422.6560003684009 423.4346219566549 422.45434967730705
438.0 443.0881134734034 789.1839998674393 421.3869357809661 425.3494512661863 419.5180628235429 420.2351126124531 419.08704095320365
461.0 444.1555534446793 789.507999868393 421.9583039116439 425.7116053385536 419.820123431179 420.36134376639785 419.40879387982324
445.0 435.3153225605936 789.8319998693466 419.9449560899159 421.99435801911295 417.57748370322383 419.0160238763318 417.8624779498189
443.0 439.6372589911449 790.1559998703003 419.8012555519689 423.2123927902646 417.6461852379708 418.6155306202578 417.54061769673837
409.0 437.4309434066095 790.479999871254 419.0274548851582 422.1012140359329 416.7998224556718 417.9897238407395 416.8855484661893
423.0 434.1532124146996 790.8039998722077 419.53780464102925 421.3549370833995 417.2209614306544 418.7349818114884 417.6906482109508
447.0 439.4064194919502 791.1279998731613 420.3423071213461 423.2182471796742 418.15213618312384 419.0996609181569 418.10977893992805
371.0 437.6635478419357 791.451999874115 418.37516471700974 420.8402422824817 416.0642532257592 417.23439684791913 416.1662759190288
410.0 434.72599482808465 791.7759998750687 417.9757441946774 419.9039101152754 415.4107462282004 416.79540044346345 415.7128307123148
398.0 437.0167008151194 792.0999998760224 418.6552650247442 421.89410132618536 416.6498098724578 417.5975384758716 416.5826265604073
401.0 437.1049343496214 792.423999876976 417.55289390585244 420.96628298712216 415.5531634179392 416.2739314771555 415.2070840345605
440.0 435.4712049704121 792.7479998779297 416.8075544675384 419.75716508167443 414.5736350763532 415.38862815692124 414.3439867484538
427.0 435.77779034738967 793.0719998788834 416.72435337475065 420.0991386367646 414.6176261106545 415.3936715386196 414.39114123757605
404.0 437.24852894152434 793.3959998798371 415.81025222110986 419.45906952064416 413.6875786884209 414.27775825175013 413.40516220954987
380.0 435.77531615606244 793.7199998807907 414.43824120744017 418.5074295805728 412.3793345396869 412.97862685268797 412.1620256802989
396.0 434.60878773398997 794.0439998817444 414.13433603436755 417.9081677171472 411.95373332723733 412.6315060240475 411.8900976923708
401.0 434.5783522922552 794.3679998826981 413.203948705975 416.8556478079707 410.9632556689775 411.6185413757089 410.9552812826478
369.0 431.8973251585341 794.6919998836518 412.92233514338045 416.05959913831987 410.7908564385626 411.7644122357048 410.8443078966286
337.0 434.3616822117944 795.0159998846054 413.8458828865628 417.6742013450375 411.97383364238846 412.52197921135405 411.6268347765249
368.0 433.54148303871176 795.3399998855591 411.9320170503089 417.3225757999085 410.6451037085226 411.1832543650863 410.05559967442497
372.0 431.6000423784779 795.6639998865128 411.7371588414385 415.60723207869955 409.8955211027099 410.551912091818 409.5973267332637
389.0 428.0752999934378 795.9879998874665 409.81100307690195 412.950308398502 407.63075213755434 408.587103729823 407.57822368535136
444.0 429.4475009479595 796.3119998884201 409.506434431782 413.2368411509429 407.5127510261128 408.1542336297526 407.30976244095257
424.0 427.9302960237837 796.6359998893738 408.71463745920147 411.9598179988626 406.60273361187956 407.19408124668325 406.38530884781835
461.0 428.11010242109836 796.9599998903275 407.039285442182 411.2304783262655 405.0615658025397 405.75237485349953 404.85439505867265
440.0 426.19315351662715 797.2839998912812 407.64458332650923 410.72699519181054 405.59847316504454 406.2580088371062 405.40663957359857
434.0 426.68323800166 797.6079998922348 406.3189030688977 409.5754315384267 404.02613651460683 404.7761944799772 403.9735552022432
413.0 428.07015849016346 797.9319998931885 405.25034301438023 409.91216042719424 403.25864926120784 403.78292808582125 402.8311909094531
471.0 427.3440516809319 798.2559998941422 406.55582602483304 410.21403231016626 404.5852281656035 405.22436277903824 404.25069756704653
402.0 427.8040622773005 798.5799998950959 406.275710291814 410.304388693786 404.28973889840626 404.886744969642 404.082752894923
429.0 429.366820349745 798.9039998960495 405.6410252557494 409.7451023477526 403.9865352873485 403.98228413364984 403.4073542075698
444.0 426.9764296778859 799.2279998970032 405.2498657137032 409.4425169286409 403.3513687628216 403.8853846017322 403.04933080339015
385.0 425.6489387715858 799.5519998979569 403.34666179200116 408.0296222825919 401.52050927413995 402.0639820145205 401.28667967403845
370.0 424.1042359409066 799.8759998989105 402.36421332248364 406.7837358551711 400.4968513857315 401.059218905687 400.37115039735494
388.0 423.7351886439749 800.1999998998642 401.0339108773897 405.7339690412665 399.08150992970826 399.7199598867882 398.9838003903031
375.0 420.61629223724515 800.5239999008179 400.79785048139314 405.08850573651324 398.96914004273486 399.6439433719369 398.95542090745926
374.0 421.39310346951606 800.8479999017716 401.3821117188116 405.1895741154307 399.4392847115909 400.004701577054 399.19764436820407
461.0 421.8492917172205 801.1719999027252 399.63321145136723 403.99625575619456 397.9216528852942 398.39041194061514 397.5881990890366
491.0 420.41672868348445 801.4959999036789 399.77977202649004 404.072901296468 398.3597350486861 398.8870248577872 397.95118266864466
474.0 418.4892940770149 801.8199999046326 399.19887978613883 402.4475085569238 397.14484437664737 397.8289208722684 397.02251544402293
420.0 419.9575150337567 802.1439999055863 398.3110340169477 402.11123205783406 396.51014157993257 396.87809801946344 396.2193506816531
440.0 420.0269392225824 802.46799990654 398.0962556841278 402.3661877112545 396.18561520368814 396.7227233586353 395.86192173632014
408.0 417.23908355090686 802.7919999074936 398.0713529978535 401.7145628252339 396.3502014412664 397.15442080868127 396.1094839867043
365.0 415.79771277758925 803.1159999084473 396.3685413799853 399.64378845030734 394.2745815434709 395.0785608190479 394.07264356260964
353.0 412.8306254359413 803.439999909401 397.36348177851596 398.8860019384478 395.0295839799368 396.0753033389625 395.2582299435251
368.0 411.3509678336994 803.7639999103546 396.0689334174812 398.20324627022273 393.9511039114688 394.87485016806556 394.0398844053475
441.0 409.8880730222784 804.0879999113083 396.147651884327 396.6591165865923 393.65861089573036 394.7367763853631 393.83897747708437
413.0 412.1212048145001 804.411999912262 394.4791086778835 396.8933016316138 392.3372511035421 393.086249282207 392.35720042856616
381.0 410.290908688458 804.7359999132157 394.01213901835246 396.8727545525461 391.94720931518674 393.00888289666847 392.1757344880722
346.0 411.1014752693803 805.0599999141693 393.28819804705 396.06801457392896 391.05327411777114 391.9460892434505 391.2740139587128
360.0 409.7385661904578 805.383999915123 393.7502823956709 396.19440857050154 391.4819157878552 392.433701175896 391.70082441618644
444.0 410.61701063701923 805.7079999160767 392.95988917408766 396.2494822651548 390.70658254027404 391.7548007735922 390.9492825155842
353.0 412.16134159266204 806.0319999170304 392.5325800478324 396.6722525011039 390.5381001468746 391.3845562908499 390.59294512638513
414.0 409.29660538272014 806.355999917984 391.9229830695732 395.38807884930407 389.7424479335683 390.79481079907885 389.92945617823483
387.0 409.8278200434407 806.6799999189377 392.7486536019818 396.1883664160379 390.7047024721625 391.51516809021825 390.7224211744074
414.0 409.5778850913208 807.0039999198914 391.23669569248557 395.1847906047281 389.2600877653053 390.15616009926305 389.42850772903375
446.0 408.5025711370207 807.3279999208451 391.6881544569667 394.0388295816596 389.45269859393596 390.34235870930394 389.6283017493566
374.0 408.3778953862965 807.6519999217987 391.2582182476794 393.72545041686567 389.07131085776433 389.94159887314487 389.28592055119964
403.0 406.49367445600143 807.9759999227524 389.5153003282545 392.1834558919261 387.3844911414653 388.3681571593877 387.6401783965724
423.0 408.7608866128051 808.2999999237061 388.0573944425796 392.75747725668157 386.5190240021249 387.15184580618927 386.35774723670875
449.0 411.0619765023441 808.6239999246598 388.08769269418366 393.09411643166794 386.33087844818465 386.67448125510117 386.02329194462413
428.0 408.28656904620885 808.9479999256134 386.56442351799507 390.89823810466675 384.5795516735451 385.0714460675968 384.4587205997183
387.0 409.3901125839724 809.2719999265671 386.6598805102875 390.9672067851397 384.7868592550215 385.03879108403424 384.42669972012345
403.0 408.4489259136024 809.5959999275208 385.7769282953538 389.72203986425075 383.8711296962424 384.1228556336307 383.3914244184924
382.0 404.01123084816214 809.9199999284745 384.93950936031064 387.72085230284995 382.60500231794947 383.29154649792554 382.63032549393205
360.0 402.5199486608486 810.2439999294281 384.7894139237642 387.30186663240715 382.30916009301865 383.1224311677878 382.48145757451175
344.0 402.79977753930683 810.5679999303818 386.13993315757074 389.2776460108153 384.243881851472 385.0801627229329 384.23496195835827
386.0 402.6765187647803 810.8919999313355 386.089074626969 388.59504359966917 384.0435324258532 384.7845135458068 383.9189213184629
358.0 402.6498256282498 811.2159999322892 386.22988230018126 388.24161058900165 383.9940910413641 384.70052278159125 384.05732427387477
416.0 400.9557643539835 811.5399999332428 385.34914213695754 387.26375841281595 383.0544478793206 383.8268694588421 383.1459397392707
374.0 401.7890966930045 811.8639999341965 383.92906969105013 386.77990741340955 381.7996229562048 382.53334952665296 381.8443691524017
345.0 399.7664130023537 812.1879999351502 381.97260747227483 385.01411491583497 380.0323461944402 380.6328722797486 379.93538984087775
305.0 399.73653807083207 812.5119999361038 381.99507851704675 384.2085375875019 380.0348618272163 380.4221180091339 379.822918409993
324.0 398.74406541967477 812.8359999370575 381.98894071101904 384.2436504063854 379.9433459932757 380.56623445164286 379.88980449759623
394.0 399.1161385895416 813.1599999380112 381.6659817264714 383.3919819981683 379.2885070211165 379.918948665789 379.2360793303963
417.0 399.8769534047393 813.4839999389649 380.3730038683174 383.88812216190354 378.33521265555726 378.9024296728522 378.1130431738715
404.0 399.25550383605906 813.8079999399185 380.41926219421475 383.07483566268536 378.3020234910543 378.717213599596 377.9983737170546
417.0 397.7704618039294 814.1319999408722 380.3541391039003 382.661882351605 378.1805963767955 378.75237728785373 377.9306586903942
420.0 395.7927816511859 814.4559999418259 378.3141515873449 380.40089753643275 376.0789235664515 376.7010660837578 375.8842368117319
389.0 398.4632763214336 814.7799999427796 379.11279050591133 381.3664762932535 376.97204318791813 377.25150352102577 376.5579640965164
380.0 395.0372706818139 815.1039999437332 379.0482423986958 380.36616808079185 376.62930911920023 377.16479451627225 376.5531188078896
374.0 393.4780050080113 815.4279999446869 378.1631151338233 379.5298494585905 375.59384920010467 376.35044715587935 375.789010579614
350.0 395.1849101014466 815.7519999456406 378.3000001707507 380.39682137868937 375.7854294246012 376.64466479294737 375.95309546621445
355.0 392.55524624434895 816.0759999465943 378.1581776365899 379.68597690161835 375.72847587203114 376.8476055170095 375.9718608606565
382.0 392.2154474424922 816.3999999475479 377.1698337880491 379.4815045545028 375.01735759825027 376.05249744642873 375.0937908489473
347.0 391.6185645106101 816.7239999485016 376.7027635437555 378.99703355473036 374.60534680820933 375.5468338718282 374.6645258851983
335.0 390.0830395672804 817.0479999494553 376.2033077365011 377.9205905418836 374.07489935964867 374.844901551152 374.04633442397994
323.0 391.0495126908067 817.371999950409 376.1821391590187 378.6441201721946 374.38046589729566 375.0234047377208 374.21250006071693
349.0 391.65008906313756 817.6959999513626 374.6485548460746 377.42237143382386 372.7707042388294 373.40136556311217 372.50519029349607
405.0 389.37789694159835 818.0199999523163 374.9899420641895 377.397676358119 373.02354665400605 373.93671895219546 372.93241593302014
398.0 394.16075441329104 818.34399995327 375.12251384362065 378.29404765619734 373.02006447501236 373.6120730814925 372.7742042799692
387.0 391.89860228597007 818.6679999542237 374.81596896724767 377.1205535871779 372.6788107350482 373.33167991640806 372.5885895446962
315.0 391.74939374948303 818.9919999551773 374.0549052097668 376.37163726687544 371.9318796639714 372.496987587913 371.81506720713844
317.0 391.39211164221246 819.315999956131 371.93833727272977 374.4155665975769 369.4080806306317 369.8342849924864 369.2724149059946
344.0 391.49465830781776 819.6399999570847 370.9361455591895 374.3809403184014 368.6242619237248 369.20404185177387 368.49279895280597
348.0 391.89718923035593 819.9639999580384 370.60821233422763 374.8975332152005 368.6820815093205 369.092736916678 368.55975841356894
370.0 392.29861772033263 820.287999958992 369.8283910081421 374.39071024149683 368.08135742308946 368.28521074939187 367.64123222875605
380.0 390.81562618723086 820.6119999599457 370.4314696670464 374.3253277239013 368.5748986048836 369.0158489170265 368.5081484209833
367.0 389.3040993091835 820.9359999608994 371.4512552340786 374.173801733714 369.6177732757707 369.981311616099 369.5146324261503
320.0 392.89558578618187 821.259999961853 371.02837384366836 375.2849812017472 369.3023014409313 369.3881952971767 368.7427839239899
372.0 386.6655862340138 821.5839999628067 370.2934076262418 373.2105551514002 368.38217882308334 369.1439965722559 368.30886946373636
356.0 386.5248871016042 821.9079999637604 370.35527313746064 373.24112041509636 368.2575964817662 369.1601315841836 368.3790976825313
372.0 384.9831261439993 822.2319999647141 369.71754774576647 372.3595759455066 367.70464484661886 368.57470796358086 367.8190221875521
362.0 385.67084583103866 822.5559999656678 369.5578750993904 372.7574111778535 367.7175742023955 368.53095819525555 367.7304052332119
380.0 386.6379508867842 822.8799999666214 368.72665162207403 372.77002651957736 367.0561433349401 367.856315264075 366.98557119357
396.0 385.4973246860868 823.2039999675751 370.03278553312214 372.15600280680815 368.04742657586377 368.7061317133047 367.98338658100306
365.0 386.7275851190367 823.5279999685288 369.02418591229184 372.00188297406936 367.25822380829914 367.64972747621243 366.84546554248936
364.0 386.3529407996204 823.8519999694824 369.0910376320805 371.6449055858437 367.1256465228965 367.39423558154584 366.7482656897811
358.0 383.75401968419726 824.1759999704361 366.5380962759608 369.52053808625755 364.7816443588315 364.9889369159636 364.3611655348558
391.0 389.1785546584279 824.4999999713898 367.45219956367674 372.6398001160211 365.91518919515255 365.8503872589956 365.28038426646225
380.0 386.03398906925645 824.8239999723435 369.08284220242535 371.9984370307683 367.242544787878 367.5632268657292 366.8362790881706
335.0 386.2031464516426 825.1479999732971 369.2030437721656 372.3652543161128 367.2010849691047 367.6819934687009 367.0420610991073
327.0 385.9355531085823 825.4719999742508 368.3492543462689 372.08265088741626 366.612473649625 367.02078947613853 366.37256181846254
336.0 384.64792488632054 825.7959999752045 367.6438582994077 371.1800165243537 365.72314727517994 366.23517208998607 365.6642417324212
289.0 384.9199825274118 826.1199999761582 367.7594373592089 370.92784560187914 365.99862943182524 366.24826400858365 365.63057583447187
381.0 386.5211291986718 826.4439999771118 368.53148100619114 371.65694482680976 366.6315439886816 366.861859223566 366.2936800594986
406.0 383.2718964813193 826.7679999780655 369.6397201967925 371.2061891165166 367.55785383787065 368.04491243649625 367.4385461558509
424.0 384.1877397134448 827.0919999790192 371.1477036567318 372.546150963591 368.9463220723054 369.59877858113805 368.942974853682
421.0 385.65703449509675 827.4159999799729 372.6257149499099 373.54039634113485 370.4421700283371 370.8478863094564 370.23774975124513
366.0 386.39093421966425 827.7399999809265 374.4182212784759 375.44113807244787 372.2827196898744 372.9213349967298 372.3552384157535
395.0 391.54763195456167 828.0639999818802 377.73115741243635 378.5659992680046 375.498420018338 375.54868354622414 375.0733455649764
372.0 394.66016664409744 828.3879999828339 381.43369399629654 382.5617593670838 379.29156942805605 379.2530999714772 378.87166033630695
364.0 397.17776906215767 828.7119999837876 385.3286613662622 385.79524758987395 383.1388677706614 382.99845433047955 382.55301733393645
411.0 401.2336314253417 829.0359999847412 390.9829193529311 390.74305367847705 388.76827668194153 388.4603301537302 388.0805809018429
409.0 407.156756752967 829.3599999856949 397.942737799037 397.7430975237858 395.93243224869553 395.43747644656816 395.0505315072565
435.0 414.0281202541369 829.6839999866486 406.31439874739164 404.7129845384074 404.12486226309596 403.2684647549699 402.8510158798418
427.0 421.1877747633573 830.0079999876023 415.7086829916272 413.4265767529433 413.2964892860835 412.29198876796715 411.8849121982827
375.0 434.00770575660516 830.3319999885559 431.4868800112815 428.2092668454642 428.91032567637586 427.75076346448066 427.31992453170847
459.0 446.47442971477074 830.6559999895096 454.36704092426606 447.2348895207858 451.01187462483705 449.945357537052 449.4218467343379
515.0 473.6159642062679 830.9799999904633 487.0032790803854 477.27815604545293 483.25654713551853 481.3645826279604 481.09007038504365
596.0 510.1120069245752 831.303999991417 537.48491380063 523.065914865274 533.2952193460584 530.493729333141 530.3513387687938
648.0 567.8039115961382 831.6279999923706 608.3601198350393 587.2748929635497 603.4705954821794 598.963417278 598.8623027211779
707.0 643.0900420176233 831.9519999933243 704.367705349513 676.0073805822965 699.4643886819579 692.7764570332995 692.6597092243727
