eV loc1 loc2 loc3
903.7054851916364 365.0 302.0 317.0
904.029109772735 346.0 298.0 304.0
904.3527343538335 434.0 233.0 347.0
904.6763589349321 431.0 242.0 388.0
904.9999835160306 342.0 241.0 363.0
905.3236080971292 395.0 223.0 332.0
905.6472326782277 371.0 228.0 368.0
905.9708572593263 383.0 262.0 337.0
906.2944818404249 406.0 262.0 377.0
906.6181064215234 383.0 278.0 303.0
906.941731002622 352.0 274.0 329.0
907.2653555837205 390.0 283.0 318.0
907.5889801648191 399.0 287.0 298.0
907.9126047459176 405.0 282.0 330.0
908.2362293270162 386.0 265.0 284.0
908.5598539081147 380.0 277.0 333.0
908.8834784892133 337.0 247.0 292.0
909.2071030703119 365.0 250.0 312.0
909.5307276514104 354.0 256.0 287.0
909.854352232509 325.0 256.0 342.0
910.1779768136075 400.0 245.0 334.0
910.5016013947061 373.0 256.0 298.0
910.8252259758046 344.0 248.0 332.0
911.1488505569032 383.0 228.0 332.0
911.4724751380018 374.0 265.0 309.0
911.7960997191003 366.0 243.0 317.0
912.1197243001989 366.0 217.0 315.0
912.4433488812974 320.0 276.0 300.0
912.766973462396 321.0 293.0 340.0
913.0905980434945 334.0 276.0 308.0
913.4142226245931 292.0 257.0 298.0
913.7378472056917 348.0 285.0 319.0
914.0614717867902 333.0 274.0 319.0
914.3850963678888 338.0 255.0 344.0
914.7087209489873 358.0 261.0 358.0
915.0323455300859 371.0 306.0 316.0
915.3559701111844 388.0 276.0 350.0
915.679594692283 325.0 277.0 318.0
916.0032192733815 353.0 298.0 330.0
916.3268438544801 390.0 329.0 356.0
916.6504684355787 410.0 249.0 337.0
916.9740930166772 424.0 257.0 288.0
917.2977175977758 409.0 233.0 340.0
917.6213421788743 416.0 204.0 314.0
917.9449667599729 418.0 236.0 333.0
918.2685913410714 355.0 254.0 328.0
918.59221592217 359.0 240.0 336.0
918.9158405032686 391.0 270.0 339.0
919.2394650843671 345.0 274.0 310.0
919.5630896654657 357.0 266.0 331.0
919.8867142465642 343.0 250.0 302.0
920.2103388276628 326.0 266.0 321.0
920.5339634087613 369.0 280.0 294.0
920.8575879898599 374.0 291.0 288.0
921.1812125709585 343.0 260.0 278.0
921.504837152057 378.0 301.0 289.0
921.8284617331556 349.0 255.0 281.0
922.1520863142541 358.0 306.0 322.0
922.4757108953527 361.0 289.0 277.0
922.7993354764512 365.0 284.0 281.0
923.1229600575498 365.0 253.0 346.0
923.4465846386483 359.0 232.0 270.0
923.7702092197469 320.0 280.0 290.0
924.0938338008455 321.0 224.0 309.0
924.417458381944 339.0 232.0 300.0
924.7410829630426 311.0 267.0 345.0
925.0647075441411 330.0 223.0 338.0
925.3883321252397 332.0 253.0 313.0
925.7119567063382 342.0 233.0 342.0
926.0355812874368 337.0 251.0 364.0
926.3592058685354 352.0 257.0 301.0
926.6828304496339 352.0 233.0 340.0
927.0064550307325 329.0 286.0 311.0
927.330079611831 288.0 247.0 368.0
927.6537041929296 389.0 233.0 308.0
927.9773287740281 368.0 229.0 313.0
928.3009533551267 352.0 221.0 341.0
928.6245779362253 348.0 225.0 296.0
928.9482025173238 375.0 251.0 301.0
929.2718270984224 331.0 258.0 289.0
929.5954516795209 390.0 234.0 305.0
929.9190762606195 327.0 265.0 336.0
930.242700841718 385.0 266.0 379.0
930.5663254228166 395.0 234.0 392.0
930.8899500039151 352.0 231.0 351.0
931.2135745850137 382.0 254.0 320.0
931.5371991661123 349.0 269.0 358.0
931.8608237472108 333.0 269.0 384.0
932.1844483283094 318.0 268.0 397.0
932.5080729094079 283.0 289.0 356.0
932.8316974905065 335.0 335.0 479.0
933.155322071605 330.0 298.0 426.0
933.4789466527036 362.0 376.0 412.0
933.8025712338022 405.0 331.0 448.0
934.1261958149007 417.0 366.0 477.0
934.4498203959993 351.0 377.0 523.0
934.7734449770978 383.0 425.0 506.0
935.0970695581964 418.0 447.0 530.0
935.4206941392949 426.0 474.0 603.0
935.7443187203935 375.0 486.0 654.0
936.067943301492 370.0 600.0 635.0
936.3915678825906 411.0 593.0 669.0
936.7151924636892 382.0 628.0 673.0
937.0388170447877 396.0 655.0 625.0
937.3624416258863 350.0 628.0 686.0
937.6860662069848 401.0 644.0 660.0
938.0096907880834 427.0 648.0 682.0
938.333315369182 377.0 621.0 681.0
938.6569399502805 371.0 590.0 612.0
938.9805645313791 367.0 585.0 591.0
939.3041891124776 379.0 510.0 585.0
939.6278136935762 318.0 488.0 499.0
939.9514382746747 361.0 434.0 544.0
940.2750628557733 329.0 412.0 505.0
940.5986874368718 398.0 398.0 442.0
940.9223120179704 388.0 381.0 441.0
941.245936599069 338.0 365.0 396.0
941.5695611801675 331.0 359.0 362.0
941.8931857612661 335.0 369.0 319.0
942.2168103423646 358.0 310.0 338.0
942.5404349234632 336.0 290.0 340.0
942.8640595045617 330.0 263.0 288.0
943.1876840856603 327.0 295.0 331.0
943.5113086667589 279.0 268.0 327.0
943.8349332478574 306.0 296.0 307.0
944.158557828956 267.0 295.0 300.0
944.4821824100545 296.0 267.0 263.0
944.8058069911531 312.0 299.0 299.0
945.1294315722516 293.0 282.0 342.0
945.4530561533502 352.0 284.0 302.0
945.7766807344487 284.0 274.0 362.0
946.1003053155473 334.0 272.0 344.0
946.4239298966459 320.0 279.0 295.0
946.7475544777444 360.0 292.0 340.0
947.071179058843 329.0 259.0 273.0
947.3948036399415 345.0 252.0 339.0
947.7184282210401 308.0 258.0 266.0
948.0420528021386 300.0 263.0 289.0
948.3656773832372 297.0 256.0 296.0
948.6893019643358 328.0 242.0 328.0
949.0129265454343 308.0 238.0 364.0
949.3365511265329 317.0 228.0 374.0
949.6601757076314 317.0 269.0 346.0
949.98380028873 285.0 291.0 292.0
950.3074248698285 328.0 274.0 344.0
950.6310494509271 340.0 244.0 372.0
950.9546740320257 349.0 248.0 314.0
951.2782986131242 318.0 262.0 336.0
951.6019231942228 311.0 279.0 342.0
951.9255477753213 320.0 292.0 301.0
